"CentroCodigo";"CentroNombre";"TecnicaCodigo";"TecnicaNombre";"Año";"PeriodicidadCodigo";"PeriodoCodigo";"RevisadoPor";"RevisadoFecha";"PreventivoEstado";"FechaExportacion"
"007";"Málaga";"006";"Energía";"2011";"001";"07";"975282";31-Jul-11;"OK - Validado";"06/08/2011"
"007";"Málaga";"006";"Energía";"2011";"001";"08";"975282";31-Aug-11;"OK - Validado";"03/09/2011"
"007";"Málaga";"006";"Energía";"2011";"001";"09";"975282";30-Sep-11;"OK - Validado";"03/10/2011"
"007";"Málaga";"006";"Energía";"2011";"001";"10";"975282";31-Oct-11;"OK - Validado";"03/11/2011"
"007";"Málaga";"006";"Energía";"2011";"001";"11";"975282";30-Nov-11;"OK - Validado";"02/12/2011"
"007";"Málaga";"006";"Energía";"2011";"001";"12";"975282";31-Dec-11;"OK - Validado";"01/01/2012"
"007";"Málaga";"006";"Energía";"2011";"006";"01";"975282";31-May-11;"OK - Validado";"31/05/2011"
"007";"Málaga";"006";"Energía";"2011";"006";"02";"975282";30-Nov-11;"OK - Validado";"02/12/2011"
"007";"Málaga";"006";"Energía";"2011";"012";"01";"975282";31-May-11;"OK - Validado";"31/05/2011"
"007";"Málaga";"008";"Señales";"2011";"006";"01";"975282";1-May-11;"OK - Validado";"03/05/2011"
"007";"Málaga";"008";"Señales";"2011";"006";"02";"975282";31-Oct-11;"OK - Validado";"03/11/2011"
"007";"Málaga";"008";"Señales";"2011";"012";"01";"975282";1-May-11;"OK - Validado";"03/05/2011"
"007";"Málaga";"012";"ASFA";"2011";"012";"01";"975282";1-May-11;"OK - Validado";"03/05/2011"
"007";"Málaga";"013";"ETCS Dimetronic";"2011";"012";"01";"975282";31-Jul-11;"OK - Validado";"06/08/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"01";"976261";1-Feb-11;"OK - Validado";
"007";"Málaga";"014";"Edificios";"2011";"001";"02";"975282";28-Feb-11;"OK - Validado";"01/03/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"03";"975282";31-Mar-11;"OK - Validado";"02/04/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"04";"975282";1-May-11;"OK - Validado";"03/05/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"05";"975282";31-May-11;"OK - Validado";"31/05/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"06";"975282";30-Jun-11;"OK - Validado";"05/07/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"07";"975282";31-Jul-11;"OK - Validado";"06/08/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"08";"975282";31-Aug-11;"OK - Validado";"03/09/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"09";"975282";30-Sep-11;"OK - Validado";"03/10/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"10";"975282";31-Oct-11;"OK - Validado";"03/11/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"11";"975282";30-Nov-11;"OK - Validado";"02/12/2011"
"007";"Málaga";"014";"Edificios";"2011";"001";"12";"975282";31-Dec-11;"OK - Validado";"01/01/2012"
"007";"Málaga";"014";"Edificios";"2011";"003";"01";"976261";1-Feb-11;"OK - Validado";
"007";"Málaga";"014";"Edificios";"2011";"003";"02";"975282";1-May-11;"OK - Validado";"03/05/2011"
"007";"Málaga";"014";"Edificios";"2011";"003";"03";"975282";31-Jul-11;"OK - Validado";"06/08/2011"
"007";"Málaga";"014";"Edificios";"2011";"003";"04";"975282";31-Oct-11;"OK - Validado";"03/11/2011"
"007";"Málaga";"014";"Edificios";"2011";"006";"01";"975282";31-May-11;"OK - Validado";"31/05/2011"
"007";"Málaga";"014";"Edificios";"2011";"006";"02";"975282";30-Nov-11;"OK - Validado";"02/12/2011"
"007";"Málaga";"014";"Edificios";"2011";"012";"01";"975282";31-Jul-11;"OK - Validado";"06/08/2011"
