"CentroCodigo";"CentroNombre";"TecnicaCodigo";"TecnicaNombre";"Año";"PeriodicidadCodigo";"PeriodoCodigo";"RevisadoPor";"RevisadoFecha";"PreventivoEstado";"FechaExportacion"
"003";"Puente Genil";"014";"Edificios";"2010";"103";"07";"887535";1-Aug-10;"OK - Validado";"05/08/2010"
"003";"Puente Genil";"014";"Edificios";"2010";"103";"08";"887535";2-Sep-10;"OK - Validado";"02/09/2010"
"003";"Puente Genil";"014";"Edificios";"2010";"103";"09";"887535";4-Oct-10;"OK - Validado";"04/10/2010"
"003";"Puente Genil";"014";"Edificios";"2010";"103";"10";"887535";4-Nov-10;"OK - Validado";"05/11/2010"
"003";"Puente Genil";"014";"Edificios";"2010";"103";"11";"887535";3-Dec-10;"OK - Validado";"03/12/2010"
"003";"Puente Genil";"014";"Edificios";"2010";"103";"12";"887535";20-Jan-11;"OK - Validado";"20/01/2011"
"004";"Antequera";"001";"Agujas";"2010";"012";"01";"975359";21-Jan-11;"OK - Validado";"24/01/2011"
"004";"Antequera";"002";"Circuitos vía";"2010";"012";"01";"975359";30-Apr-10;"OK - Validado";"10/05/2010"
"004";"Antequera";"003";"EDD/DCO";"2010";"006";"01";"975359";26-Mar-10;"OK - Validado";"26/03/2010"
"004";"Antequera";"003";"EDD/DCO";"2010";"006";"02";"975359";4-Oct-10;"OK - Validado";"04/10/2010"
"004";"Antequera";"003";"EDD/DCO";"2010";"012";"01";"975359";4-Oct-10;"OK - Validado";"04/10/2010"
"004";"Antequera";"003";"EDD/DCO";"2010";"024";"01";"975359";4-Oct-10;"OK - Validado";"04/10/2010"
"004";"Antequera";"004";"Auxiliares";"2010";"006";"01";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"004";"Auxiliares";"2010";"006";"02";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"004";"Auxiliares";"2010";"012";"01";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"004";"Auxiliares";"2010";"036";"01";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"005";"ENCE";"2010";"006";"01";"975359";30-Jan-10;"OK - Validado";
"004";"Antequera";"005";"ENCE";"2010";"006";"02";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"005";"ENCE";"2010";"012";"01";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"006";"Energía";"2009";"006";"02";;;;"02/12/2010"
"004";"Antequera";"006";"Energía";"2010";"001";"01";"975359";30-Jan-10;"OK - Validado";
"004";"Antequera";"006";"Energía";"2010";"001";"02";"975359";15-Mar-10;"OK - Validado";
"004";"Antequera";"006";"Energía";"2010";"001";"03";"975359";26-Mar-10;"OK - Validado";"26/03/2010"
"004";"Antequera";"006";"Energía";"2010";"001";"04";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"006";"Energía";"2010";"001";"05";"975359";8-Jun-10;"OK - Validado";"08/06/2010"
"004";"Antequera";"006";"Energía";"2010";"001";"06";"975359";2-Jul-10;"OK - Validado";"03/07/2010"
"004";"Antequera";"006";"Energía";"2010";"001";"07";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"006";"Energía";"2010";"001";"08";"975359";1-Sep-10;"OK - Validado";"02/09/2010"
"004";"Antequera";"006";"Energía";"2010";"001";"09";"975359";4-Oct-10;"OK - Validado";"04/10/2010"
"004";"Antequera";"006";"Energía";"2010";"001";"10";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"006";"Energía";"2010";"001";"11";"975359";30-Nov-10;"OK - Validado";"02/12/2010"
"004";"Antequera";"006";"Energía";"2010";"001";"12";"975359";23-Dec-10;"OK - Validado";"23/12/2010"
"004";"Antequera";"006";"Energía";"2010";"002";"01";"975359";30-Jan-10;"OK - Validado";
"004";"Antequera";"006";"Energía";"2010";"002";"02";"975359";26-Mar-10;"OK - Validado";"26/03/2010"
"004";"Antequera";"006";"Energía";"2010";"002";"03";"975359";8-Jun-10;"OK - Validado";"08/06/2010"
"004";"Antequera";"006";"Energía";"2010";"006";"01";"975359";1-Jun-10;"OK - Validado";"14/10/2010"
"004";"Antequera";"006";"Energía";"2010";"012";"01";"975359";1-Jun-10;"OK - Validado";"12/07/2010"
"004";"Antequera";"007";"LZB";"2010";"003";"01";"975359";15-Mar-10;"OK - Validado";
"004";"Antequera";"007";"LZB";"2010";"003";"02";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"007";"LZB";"2010";"003";"04";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"007";"LZB";"2010";"006";"01";"975359";15-Mar-10;"OK - Validado";"26/03/2010"
"004";"Antequera";"007";"LZB";"2010";"006";"02";"975359";2-Sep-10;"No OK - Validado";"02/09/2010"
"004";"Antequera";"007";"LZB";"2010";"012";"01";"975359";15-Mar-10;"OK - Validado";
"004";"Antequera";"008";"Señales";"2010";"006";"01";"975359";8-Jun-10;"OK - Validado";"08/06/2010"
"004";"Antequera";"008";"Señales";"2010";"006";"02";"975359";4-Oct-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"008";"Señales";"2010";"012";"01";"975359";8-Jun-10;"OK - Validado";"08/06/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"01";"975359";15-Mar-10;"OK - Validado";"11/05/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"02";"975359";15-Mar-10;"OK - Validado";"11/05/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"03";"975359";26-Mar-10;"OK - Validado";"11/05/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"04";"975359";5-May-10;"OK - Validado";"11/05/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"05";"975359";8-Jun-10;"OK - Validado";"08/06/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"06";"975359";2-Jul-10;"OK - Validado";"03/07/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"07";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"08";"975359";2-Sep-10;"OK - Validado";"02/09/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"09";"975359";4-Oct-10;"OK - Validado";"04/10/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"10";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"11";"975359";2-Dec-10;"OK - Validado";"02/12/2010"
"004";"Antequera";"009";"CTC DX";"2010";"000";"12";"975359";23-Dec-10;"OK - Validado";"23/12/2010"
"004";"Antequera";"009";"CTC DX";"2010";"001";"01";"975359";30-Jan-10;"OK - Validado";
"004";"Antequera";"009";"CTC DX";"2010";"001";"02";"975359";15-Mar-10;"OK - Validado";
"004";"Antequera";"009";"CTC DX";"2010";"001";"03";"975359";26-Mar-10;"OK - Validado";"26/03/2010"
"004";"Antequera";"009";"CTC DX";"2010";"001";"04";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"009";"CTC DX";"2010";"001";"05";"975359";8-Jun-10;"OK - Validado";"08/06/2010"
"004";"Antequera";"009";"CTC DX";"2010";"001";"06";"975359";2-Jul-10;"OK - Validado";"03/07/2010"
"004";"Antequera";"009";"CTC DX";"2010";"001";"07";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"009";"CTC DX";"2010";"001";"08";"975359";2-Sep-10;"OK - Validado";"02/09/2010"
"004";"Antequera";"009";"CTC DX";"2010";"001";"09";"975359";4-Oct-10;"OK - Validado";"04/10/2010"
"004";"Antequera";"009";"CTC DX";"2010";"001";"10";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"009";"CTC DX";"2010";"001";"11";"975359";2-Dec-10;"OK - Validado";"02/12/2010"
"004";"Antequera";"009";"CTC DX";"2010";"001";"12";"975359";23-Dec-10;"OK - Validado";"23/12/2010"
"004";"Antequera";"009";"CTC DX";"2010";"003";"01";"975359";30-Jan-10;"OK - Validado";
"004";"Antequera";"009";"CTC DX";"2010";"003";"02";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"009";"CTC DX";"2010";"003";"03";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"009";"CTC DX";"2010";"003";"04";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"009";"CTC DX";"2010";"006";"01";"975359";30-Jan-10;"OK - Validado";
"004";"Antequera";"009";"CTC DX";"2010";"006";"02";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"009";"CTC DX";"2010";"012";"01";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"010";"TSAD";"2010";"001";"01";"975359";30-Jan-10;"OK - Validado";
"004";"Antequera";"010";"TSAD";"2010";"001";"02";"975359";15-Mar-10;"OK - Validado";
"004";"Antequera";"010";"TSAD";"2010";"001";"03";"975359";26-Mar-10;"OK - Validado";"26/03/2010"
"004";"Antequera";"010";"TSAD";"2010";"001";"04";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"010";"TSAD";"2010";"001";"05";"975359";8-Jun-10;"OK - Validado";"08/06/2010"
"004";"Antequera";"010";"TSAD";"2010";"001";"06";"975359";2-Jul-10;"OK - Validado";"03/07/2010"
"004";"Antequera";"010";"TSAD";"2010";"001";"07";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"010";"TSAD";"2010";"001";"08";"975359";2-Sep-10;"OK - Validado";"02/09/2010"
"004";"Antequera";"010";"TSAD";"2010";"001";"09";"975359";4-Oct-10;"OK - Validado";"04/10/2010"
"004";"Antequera";"010";"TSAD";"2010";"001";"10";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"010";"TSAD";"2010";"001";"11";"975359";2-Dec-10;"OK - Validado";"02/12/2010"
"004";"Antequera";"010";"TSAD";"2010";"001";"12";"975359";23-Dec-10;"OK - Validado";"23/12/2010"
"004";"Antequera";"010";"TSAD";"2010";"003";"01";"975359";30-Jan-10;"OK - Validado";
"004";"Antequera";"010";"TSAD";"2010";"003";"02";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"010";"TSAD";"2010";"003";"03";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"010";"TSAD";"2010";"003";"04";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"010";"TSAD";"2010";"006";"01";"975359";30-Jan-10;"OK - Validado";
"004";"Antequera";"010";"TSAD";"2010";"006";"02";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"011";"Contadores";"2010";"012";"01";"975359";2-Jul-10;"OK - Validado";"03/07/2010"
"004";"Antequera";"012";"ASFA";"2010";"012";"01";"975359";2-Jun-10;"OK - Validado";"12/07/2010"
"004";"Antequera";"013";"ETCS Dimetronic";"2010";"012";"01";"975359";2-Aug-10;"No OK - Validado";"10/08/2010"
"004";"Antequera";"014";"Edificios";"2010";"001";"01";"975359";15-Mar-10;"OK - Validado";
"004";"Antequera";"014";"Edificios";"2010";"001";"02";"975359";15-Mar-10;"OK - Validado";
"004";"Antequera";"014";"Edificios";"2010";"001";"03";"975359";26-Mar-10;"OK - Validado";"26/03/2010"
"004";"Antequera";"014";"Edificios";"2010";"001";"04";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"014";"Edificios";"2010";"001";"05";"975359";8-Jun-10;"OK - Validado";"08/06/2010"
"004";"Antequera";"014";"Edificios";"2010";"001";"06";"975359";2-Jul-10;"OK - Validado";"03/07/2010"
"004";"Antequera";"014";"Edificios";"2010";"001";"07";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"014";"Edificios";"2010";"001";"08";"975359";2-Sep-10;"OK - Validado";"02/09/2010"
"004";"Antequera";"014";"Edificios";"2010";"001";"09";"975359";4-Oct-10;"OK - Validado";"04/10/2010"
"004";"Antequera";"014";"Edificios";"2010";"001";"10";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"014";"Edificios";"2010";"001";"11";"975359";2-Dec-10;"OK - Validado";"02/12/2010"
"004";"Antequera";"014";"Edificios";"2010";"001";"12";"975359";23-Dec-10;"OK - Validado";"23/12/2010"
"004";"Antequera";"014";"Edificios";"2010";"003";"01";"975359";15-Mar-10;"OK - Validado";
"004";"Antequera";"014";"Edificios";"2010";"003";"02";"975359";5-May-10;"OK - Validado";"05/05/2010"
"004";"Antequera";"014";"Edificios";"2010";"003";"03";"975359";2-Aug-10;"OK - Validado";"04/08/2010"
"004";"Antequera";"014";"Edificios";"2010";"003";"04";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"014";"Edificios";"2010";"006";"01";"974149";13-Jul-10;"No OK - Validado";"14/10/2010"
"004";"Antequera";"014";"Edificios";"2010";"006";"02";"975359";2-Dec-10;"No OK - Validado";"02/12/2010"
"004";"Antequera";"014";"Edificios";"2010";"012";"01";"975359";2-Aug-10;"No OK - Validado";"04/08/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"01";"975359";15-Mar-10;"OK - Validado";"11/05/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"02";"975359";15-Mar-10;"OK - Validado";"11/05/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"03";"975359";26-Mar-10;"OK - Validado";"11/05/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"04";"975359";30-Apr-10;"OK - Validado";"11/05/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"05";"975359";8-Jun-10;"OK - Validado";"08/06/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"06";"975359";2-Jul-10;"OK - Validado";"03/07/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"07";"975359";2-Aug-10;"OK - Validado";"06/08/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"08";"975359";2-Sep-10;"OK - Validado";"02/09/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"09";"975359";4-Oct-10;"OK - Validado";"04/10/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"10";"975359";3-Nov-10;"OK - Validado";"04/11/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"11";"975359";2-Dec-10;"OK - Validado";"02/12/2010"
"004";"Antequera";"014";"Edificios";"2010";"103";"12";"975359";23-Dec-10;"OK - Validado";"23/12/2010"
"005";"Alora";"001";"Agujas";"2010";"012";"01";"975282";31-Dec-10;"OK - Validado";"30/12/2010"
"005";"Alora";"002";"Circuitos vía";"2010";"012";"01";"976261";30-Jun-10;"OK - Validado";"12/07/2010"
"005";"Alora";"003";"EDD/DCO";"2010";"006";"01";"976261";31-Jan-10;"OK - Validado";"08/04/2010"
"005";"Alora";"003";"EDD/DCO";"2010";"006";"02";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"005";"Alora";"003";"EDD/DCO";"2010";"012";"01";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"005";"Alora";"003";"EDD/DCO";"2010";"024";"01";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"005";"Alora";"004";"Auxiliares";"2010";"006";"01";"976261";30-Apr-10;"OK - Validado";"07/05/2010"
"005";"Alora";"004";"Auxiliares";"2010";"006";"02";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"005";"Alora";"005";"ENCE";"2010";"006";"01";"975282";2-Feb-10;"OK - Validado";"15/03/2010"
"005";"Alora";"005";"ENCE";"2010";"006";"02";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"005";"Alora";"005";"ENCE";"2010";"012";"01";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"005";"Alora";"006";"Energía";"2010";"001";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"005";"Alora";"006";"Energía";"2010";"001";"02";"975282";28-Feb-10;"OK - Validado";"15/03/2010"
"005";"Alora";"006";"Energía";"2010";"001";"03";"976261";31-Mar-10;"OK - Validado";"08/04/2010"
"005";"Alora";"006";"Energía";"2010";"001";"04";"976261";30-Apr-10;"OK - Validado";"07/05/2010"
"005";"Alora";"006";"Energía";"2010";"001";"05";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"005";"Alora";"006";"Energía";"2010";"001";"06";"976261";1-Jul-10;"OK - Validado";"05/07/2010"
"005";"Alora";"006";"Energía";"2010";"001";"07";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"005";"Alora";"006";"Energía";"2010";"001";"08";"975282";31-Aug-10;"OK - Validado";"01/09/2010"
"005";"Alora";"006";"Energía";"2010";"001";"09";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"005";"Alora";"006";"Energía";"2010";"001";"10";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"005";"Alora";"006";"Energía";"2010";"001";"11";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"005";"Alora";"006";"Energía";"2010";"001";"12";"975282";31-Dec-10;"OK - Validado";"30/12/2010"
"005";"Alora";"006";"Energía";"2010";"002";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"005";"Alora";"006";"Energía";"2010";"002";"02";"976261";25-Mar-10;"OK - Validado";"08/04/2010"
"005";"Alora";"006";"Energía";"2010";"002";"03";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"005";"Alora";"006";"Energía";"2010";"002";"04";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"005";"Alora";"006";"Energía";"2010";"002";"05";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"005";"Alora";"006";"Energía";"2010";"002";"06";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"005";"Alora";"006";"Energía";"2010";"006";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"005";"Alora";"006";"Energía";"2010";"006";"02";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"005";"Alora";"006";"Energía";"2010";"012";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"005";"Alora";"006";"Energía";"2010";"036";"01";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"005";"Alora";"007";"LZB";"2009";"006";"01";;;"No Terminado";
"005";"Alora";"007";"LZB";"2009";"006";"02";;;"No Terminado";"01/10/2010"
"005";"Alora";"007";"LZB";"2009";"012";"01";;;;
"005";"Alora";"007";"LZB";"2010";"006";"01";"976261";31-Mar-10;"OK - Validado";"10/08/2010"
"005";"Alora";"007";"LZB";"2010";"006";"02";"975282";30-Sep-10;"OK - Validado";"13/10/2010"
"005";"Alora";"007";"LZB";"2010";"012";"01";"976261";31-Mar-10;"OK - Validado";"10/08/2010"
"005";"Alora";"008";"Señales";"2010";"006";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"005";"Alora";"008";"Señales";"2010";"006";"02";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"005";"Alora";"008";"Señales";"2010";"012";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"005";"Alora";"012";"ASFA";"2010";"012";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"005";"Alora";"013";"ETCS Dimetronic";"2010";"012";"01";"974155";31-Aug-10;"OK - Validado";"01/09/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"02";"975282";28-Feb-10;"OK - Validado";"15/03/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"03";"976261";31-Mar-10;"OK - Validado";"08/04/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"04";"976261";30-Apr-10;"OK - Validado";"07/05/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"05";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"06";"976261";1-Jul-10;"OK - Validado";"05/07/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"07";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"08";"975282";31-Aug-10;"OK - Validado";"01/09/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"09";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"10";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"11";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"005";"Alora";"014";"Edificios";"2010";"001";"12";"975282";31-Dec-10;"OK - Validado";"30/12/2010"
"005";"Alora";"014";"Edificios";"2010";"003";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"005";"Alora";"014";"Edificios";"2010";"003";"02";"976261";4-May-10;"OK - Validado";"12/05/2010"
"005";"Alora";"014";"Edificios";"2010";"003";"03";"976261";1-Aug-10;"OK - Validado";"05/04/2011"
"005";"Alora";"014";"Edificios";"2010";"003";"04";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"005";"Alora";"014";"Edificios";"2010";"006";"01";"976261";6-May-10;"OK - Validado";"05/04/2011"
"005";"Alora";"014";"Edificios";"2010";"006";"02";"975282";30-Nov-10;"OK - Validado";"05/04/2011"
"005";"Alora";"014";"Edificios";"2010";"012";"01";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"006";"Los Prados";"001";"Agujas";"2010";"012";"01";"975282";31-Dec-10;"OK - Validado";"30/12/2010"
"006";"Los Prados";"002";"Circuitos vía";"2010";"012";"01";"975282";1-Jul-10;"OK - Validado";"06/09/2010"
"006";"Los Prados";"003";"EDD/DCO";"2010";"006";"01";"975282";28-Feb-10;"OK - Validado";"08/04/2010"
"006";"Los Prados";"003";"EDD/DCO";"2010";"006";"02";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"006";"Los Prados";"003";"EDD/DCO";"2010";"012";"01";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"006";"Los Prados";"003";"EDD/DCO";"2010";"024";"01";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"006";"Los Prados";"004";"Auxiliares";"2010";"006";"01";"976261";6-May-10;"OK - Validado";"07/05/2010"
"006";"Los Prados";"004";"Auxiliares";"2010";"006";"02";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"006";"Los Prados";"004";"Auxiliares";"2010";"012";"01";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"006";"Los Prados";"004";"Auxiliares";"2010";"036";"01";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"006";"Los Prados";"005";"ENCE";"2010";"006";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"006";"Los Prados";"005";"ENCE";"2010";"006";"02";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"006";"Los Prados";"005";"ENCE";"2010";"012";"01";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"02";"975282";28-Feb-10;"OK - Validado";"15/03/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"03";"976261";31-Mar-10;"OK - Validado";"08/04/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"04";"976261";6-May-10;"OK - Validado";"07/05/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"05";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"06";"976261";1-Jul-10;"OK - Validado";"05/07/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"07";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"08";"975282";31-Aug-10;"OK - Validado";"01/09/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"09";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"10";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"11";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"006";"Los Prados";"006";"Energía";"2010";"001";"12";"975282";31-Dec-10;"OK - Validado";"30/12/2010"
"006";"Los Prados";"006";"Energía";"2010";"002";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"006";"Los Prados";"006";"Energía";"2010";"002";"02";"976261";25-Mar-10;"OK - Validado";"08/04/2010"
"006";"Los Prados";"006";"Energía";"2010";"002";"03";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"006";"Los Prados";"006";"Energía";"2010";"002";"04";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"006";"Los Prados";"006";"Energía";"2010";"002";"05";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"006";"Los Prados";"006";"Energía";"2010";"002";"06";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"006";"Los Prados";"006";"Energía";"2010";"006";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"006";"Los Prados";"006";"Energía";"2010";"006";"02";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"006";"Los Prados";"006";"Energía";"2010";"012";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"006";"Los Prados";"006";"Energía";"2010";"036";"01";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"006";"Los Prados";"008";"Señales";"2010";"006";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"006";"Los Prados";"008";"Señales";"2010";"006";"02";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"006";"Los Prados";"008";"Señales";"2010";"012";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"006";"Los Prados";"012";"ASFA";"2010";"012";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"006";"Los Prados";"013";"ETCS Dimetronic";"2010";"012";"01";"975282";31-Aug-10;"OK - Validado";"01/09/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"02";"975282";28-Feb-10;"OK - Validado";"15/03/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"03";"976261";31-Mar-10;"OK - Validado";"08/04/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"04";"976261";30-Apr-10;"OK - Validado";"07/05/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"05";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"06";"976261";1-Jul-10;"OK - Validado";"05/07/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"07";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"08";"975282";31-Aug-10;"OK - Validado";"01/09/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"09";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"10";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"11";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"006";"Los Prados";"014";"Edificios";"2010";"001";"12";"975282";31-Dec-10;"OK - Validado";"30/12/2010"
"006";"Los Prados";"014";"Edificios";"2010";"003";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"006";"Los Prados";"014";"Edificios";"2010";"003";"02";"976261";30-Apr-10;"OK - Validado";"07/05/2010"
"006";"Los Prados";"014";"Edificios";"2010";"003";"04";"975282";31-Oct-10;"No OK - Validado";"31/10/2010"
